file,id_number,ncc,ssim,ssim_ori,mtre,mpd,alpha2,beta2,gamma2,bx2,by2,bz2
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray002_se3_log_map.csv,2,0.40376060554386406,0.8345854492258955,0.7613733330188683,61.56948471069336,41.31463623046875,-1.0269334316253662,0.0836936384439468,1.7456291913986206,166.5378875732422,11.701079368591309,116.51148223876952
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray051_se3_log_map.csv,51,0.5322682512674871,0.9022317479844392,0.840798645816371,18.139179229736328,3.1204657554626465,-1.1474403142929075,0.0747489631175994,1.6920902729034424,148.1905059814453,23.9310245513916,146.82350158691406
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray052_se3_log_map.csv,52,0.4597655387473796,0.8698344258327121,0.7977615644090313,78.91130065917969,47.405460357666016,-0.9715853333473206,0.1067591309547424,1.7443469762802124,156.11294555664062,43.31388092041016,113.55553436279295
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray045_se3_log_map.csv,45,0.5095723103432009,0.8374570881472114,0.7739035261877804,66.71809387207031,33.457881927490234,-0.9699701070785522,-0.0304149203002452,1.7476037740707395,164.28424072265625,29.66539764404297,139.20936584472656
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray030_se3_log_map.csv,30,0.5440301763093475,0.9039772093240497,0.8184386356295212,32.81342697143555,4.237800121307373,-1.226634502410889,-0.0090529071167111,1.6790052652359009,138.12197875976562,26.319599151611328,155.9987030029297
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray010_se3_log_map.csv,10,0.5289988136231254,0.8404631412725865,0.7707069871657641,55.14833450317383,33.50568771362305,-1.007253885269165,-0.0364637076854705,1.7435264587402344,162.59957885742188,23.996213912963867,139.6951446533203
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray013_se3_log_map.csv,13,0.4700700839239553,0.8411229069341957,0.7539897157423734,76.17085266113281,25.753877639770508,-1.0301140546798706,-0.0455332957208156,1.7181711196899414,180.6126708984375,-17.251644134521484,149.79754638671875
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray048_se3_log_map.csv,48,0.5176505184618811,0.8916431792915442,0.8326660113577045,15.0238037109375,2.9399335384368896,-1.131584405899048,0.0695723369717598,1.689150333404541,147.73828125,31.097341537475582,147.82789611816406
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray026_se3_log_map.csv,26,0.5269759879689748,0.8856936117117902,0.8354144219100511,11.338003158569336,1.8177891969680786,-1.1379287242889404,0.0432984791696071,1.6726694107055664,149.45013427734375,27.46861457824707,151.05502319335938
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray022_se3_log_map.csv,22,0.4109035688186121,0.8534375160066794,0.7692898048673127,62.448734283447266,40.693546295166016,-1.030089020729065,0.0910216867923736,1.7264312505722046,166.40065002441406,9.733501434326172,116.38094329833984
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray029_se3_log_map.csv,29,0.5365663983009112,0.8777006379741211,0.8438016395923689,21.754220962524414,3.6455419063568115,-1.1158888339996338,0.0657740831375122,1.6707042455673218,153.4920654296875,24.273929595947266,148.47409057617188
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray005_se3_log_map.csv,5,0.5081974110422471,0.8284349291237281,0.7368206068746855,50.12355422973633,32.48298263549805,-1.0354197025299072,-0.0148816835135221,1.7476074695587158,165.037353515625,9.333207130432127,137.6043243408203
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray057_se3_log_map.csv,57,0.6091354783005881,0.8733906101071393,0.761257735431761,32.089847564697266,4.21748685836792,-1.2302377223968506,0.0176516696810722,1.6927207708358765,138.2889404296875,21.21034049987793,151.8112335205078
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray047_se3_log_map.csv,47,0.5084564060265134,0.8926704783270172,0.8130297088523051,17.73035430908203,3.5763027667999268,-1.1480183601379397,0.0795269832015037,1.6881803274154663,146.9464569091797,26.46477508544922,146.68197631835938
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray023_se3_log_map.csv,23,0.4972745880534244,0.878755014158043,0.8313770737463776,17.502328872680664,3.6572794914245605,-1.1128941774368286,0.0578880831599235,1.666890263557434,150.41944885253906,32.38822555541992,150.2327880859375
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray034_se3_log_map.csv,34,0.5585347304630308,0.904602790276555,0.8475957212720614,18.187862396240234,2.580775737762451,-1.1506271362304688,0.0706806555390358,1.6926690340042114,148.26068115234375,22.58772850036621,146.7058563232422
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray044_se3_log_map.csv,44,0.42243087478646524,0.8488756662289817,0.7748336526037373,69.01646423339844,46.705055236816406,-0.9938342571258544,0.0930020436644554,1.7290202379226685,158.09735107421875,37.4072151184082,114.89404296875
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray021_se3_log_map.csv,21,0.49342550270566554,0.8283015213969567,0.735553529688163,51.67244338989258,32.70833969116211,-1.0265625715255735,-0.0284023657441139,1.7492493391036987,164.71173095703125,13.517247200012209,139.2635955810547
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray033_se3_log_map.csv,33,0.5629538580939709,0.9012578161850173,0.853535975442413,18.16181182861328,2.909834384918213,-1.140583872795105,0.0717574283480644,1.697118639945984,148.98504638671875,23.94575500488281,146.6177215576172
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray011_se3_log_map.csv,11,0.465690226900678,0.8613461044589141,0.795287518975907,60.12370300292969,47.26770782470703,-1.0235567092895508,0.090206429362297,1.7341371774673462,153.24728393554688,39.63763046264648,114.84552001953124
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray015_se3_log_map.csv,15,0.49882316399710647,0.8684307954298687,0.7773653619813561,48.45591354370117,32.59538269042969,-1.0307013988494873,-0.0374320782721042,1.7456765174865725,160.92587280273438,19.622920989990234,140.4194793701172
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray043_se3_log_map.csv,43,0.5058142474581637,0.9000418357873956,0.8044204479559837,20.964975357055664,3.0813379287719727,-1.1563804149627686,0.0811402946710586,1.692707657814026,147.62734985351562,22.21624183654785,145.6754913330078
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray055_se3_log_map.csv,55,0.4974775566100643,0.857495891711642,0.8173745703604407,105.85167694091797,27.97544288635254,-0.9008641839027404,-0.1259351670742035,1.8126379251480105,155.89144897460938,50.66139602661133,155.18080139160156
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray054_se3_log_map.csv,54,0.46063484272990834,0.8299394507849387,0.7912918206450801,132.67373657226562,46.36217498779297,-0.843644380569458,0.17210054397583,1.736741065979004,159.0825653076172,57.96482849121094,112.01805877685548
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray037_se3_log_map.csv,37,0.49150862022499253,0.8354227406969245,0.7481370328531551,80.41304779052734,27.39179229736328,-1.020869493484497,-0.0268370527774095,1.7016136646270752,184.3027801513672,-21.797801971435547,146.3603057861328
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray042_se3_log_map.csv,42,0.5144774388828746,0.8806511650242088,0.8334020968435212,4.878693580627441,0.7783020734786987,-1.1610724925994873,0.0331670939922332,1.67449688911438,141.5944061279297,38.78288650512695,151.93569946289062
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray038_se3_log_map.csv,38,0.5379712762541191,0.8885060744812778,0.8041609211019098,22.773487091064453,3.215068817138672,-1.1444528102874756,0.0811453834176063,1.6958458423614502,149.9079132080078,20.41555976867676,145.2703857421875
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray035_se3_log_map.csv,35,0.4980008593113393,0.8451336420020041,0.7810200736688455,98.60820770263672,47.273963928222656,-0.91434645652771,0.1045823246240615,1.7302078008651731,159.79344177246094,51.2353744506836,115.33561706542967
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray016_se3_log_map.csv,16,0.5274614103709985,0.8697032890782301,0.8163147331758889,65.06707000732422,32.79525375366211,-0.9774289727211,-0.0400302931666374,1.7445776462554932,162.9977264404297,30.94847297668457,140.70907592773438
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray020_se3_log_map.csv,20,0.5053061768222971,0.8384829111137748,0.7491164500879318,48.42224884033203,32.491573333740234,-1.0305256843566897,-0.035978116095066,1.7457700967788696,160.9610137939453,19.05815696716309,140.38348388671875
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray041_se3_log_map.csv,41,0.5170247175272211,0.8866916075800108,0.8326186449253771,3.938565492630005,1.2835685014724731,-1.1506417989730835,0.0479627549648284,1.6802483797073364,143.78553771972656,35.64838790893555,150.37046813964844
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray039_se3_log_map.csv,39,0.4422778941916563,0.819430908746352,0.7497421140333103,62.18465805053711,41.97573471069336,-1.0346782207489014,0.0820183530449867,1.7229069471359253,167.86209106445312,5.226912021636963,116.5531997680664
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray058_se3_log_map.csv,58,0.47999483699694345,0.8408109178364731,0.8120649378310217,82.35436248779297,35.000694274902344,-0.9365379214286804,-0.0563942231237888,1.7793716192245483,152.57533264160156,50.68034744262695,140.56900024414062
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray056_se3_log_map.csv,56,0.46760672998495967,0.8456665056523305,0.7820874929739924,111.24689483642578,48.23105239868164,-0.8864760994911194,0.1165273934602737,1.7609258890151978,159.11441040039062,56.44905471801758,113.60808563232422
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray003_se3_log_map.csv,3,0.47042791044616006,0.8290441327852216,0.7391798989222679,51.07687759399414,32.654296875,-1.0028225183486938,-0.0147092603147029,1.71545147895813,155.01480102539062,26.700519561767575,141.07106018066406
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray024_se3_log_map.csv,24,0.5214888147897058,0.8896114524063312,0.8398579738982014,17.011816024780273,3.1777777671813965,-1.1338834762573242,0.0645766407251358,1.6719295978546145,150.7184600830078,24.56813621520996,148.87594604492188
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray006_se3_log_map.csv,6,0.516247031820268,0.827226206315065,0.7393168719060159,50.70723342895508,33.13609313964844,-1.0280025005340576,-0.0323257744312286,1.7514671087265017,163.77146911621094,15.43354320526123,139.30966186523438
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray032_se3_log_map.csv,32,0.5546818508569272,0.8838406174777446,0.8581686413733647,17.846912384033203,3.2301275730133057,-1.1309964656829834,0.0740383639931678,1.6946207284927368,149.0880584716797,27.69755172729492,146.9661102294922
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray027_se3_log_map.csv,27,0.436578283513256,0.8581561022197342,0.7834670782671275,30.757383346557617,42.87419891357422,-1.0808579921722412,0.0476288571953773,1.656009554862976,148.2233428955078,21.41762924194336,125.8075714111328
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray018_se3_log_map.csv,18,0.4942119017185237,0.8551147351278491,0.7579499632021963,51.61539840698242,32.75355529785156,-1.025519847869873,-0.0324489846825599,1.745240330696106,164.20872497558594,15.563191413879396,139.77529907226562
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray046_se3_log_map.csv,46,0.41163182277525806,0.8269748394999414,0.7631893009050139,110.74351501464844,45.01819610595703,-0.91961270570755,0.1896568089723587,1.723609209060669,171.79115295410156,31.1756534576416,102.92318725585938
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray040_se3_log_map.csv,40,0.5091083647249433,0.9014876077048616,0.8223857295191698,19.073577880859375,3.319641590118408,-1.147637128829956,0.0768318995833396,1.6902682781219482,148.31080627441406,23.282947540283203,146.59698486328125
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray031_se3_log_map.csv,31,0.4763616412406189,0.8691515877921069,0.8134468698079217,67.74224090576172,32.30179214477539,-0.9634125232696532,-0.0181711167097091,1.7585492134094238,163.81712341308594,29.8010311126709,138.56553649902344
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray049_se3_log_map.csv,49,0.42068906380823456,0.8567420591081809,0.7895314306120099,63.84895324707031,47.457576751708984,-1.0127394199371338,0.0930830091238021,1.7438268661499023,153.58433532714844,40.41777420043945,114.36457824707033
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray009_se3_log_map.csv,9,0.40502612236343516,0.8199006476522942,0.792937261309242,69.4090805053711,34.670562744140625,-1.3285329341888428,0.0003378689289093,1.6412073373794556,128.533203125,53.085880279541016,173.76419067382812
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray012_se3_log_map.csv,12,0.5368741887610449,0.8856524281142429,0.8343639045610897,17.611783981323242,3.781135320663452,-1.1221458911895752,0.0675249844789505,1.6628966331481934,150.71566772460938,28.94095993041992,149.074951171875
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray017_se3_log_map.csv,17,0.451970028441837,0.8611937472721699,0.7939070667771971,64.71623229980469,46.47238540649414,-1.010990858078003,0.097450666129589,1.7268352508544922,156.8470916748047,35.23097610473633,114.25948333740234
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray007_se3_log_map.csv,7,0.5002932980272835,0.8460580260454644,0.7695725278956957,63.82577133178711,32.28676223754883,-0.9778724312782288,-0.0234756581485271,1.756519079208374,165.26406860351562,25.23899269104004,139.00209045410156
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray053_se3_log_map.csv,53,0.4901977926841934,0.8310457217740854,0.746004309750253,63.00267791748047,32.192928314208984,-0.9995238184928894,-0.003060434712097,1.7582367658615112,172.14608764648438,4.955281734466553,136.59475708007812
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray014_se3_log_map.csv,14,0.47865420216959614,0.8614339044840041,0.7994515305350647,56.38538360595703,47.24592971801758,-1.0362441539764404,0.0905617475509643,1.7279785871505735,151.71995544433594,38.71941757202149,114.93157196044922
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray025_se3_log_map.csv,25,0.5081620678217709,0.8839725996470926,0.8400949892732915,18.22601318359375,3.2560694217681885,-1.1253173351287842,0.0635618194937706,1.6695754528045654,151.99591064453125,25.72941017150879,148.96546936035156
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray028_se3_log_map.csv,28,0.4466502097988655,0.8595497941536019,0.7960233338414617,54.08915328979492,46.741905212402344,-1.0395135879516602,0.0875760018825531,1.7110772132873535,151.047119140625,37.989524841308594,116.15266418457033
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray008_se3_log_map.csv,8,0.5217107104599804,0.8802160164258223,0.7858031704809887,101.41433715820312,15.653039932250977,-1.2362457513809204,-0.1745817512273788,1.6935958862304688,149.07241821289062,-13.02829933166504,196.85629272460935
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray036_se3_log_map.csv,36,0.506573815570128,0.8607999502058477,0.7903128906996925,66.96675109863281,33.425941467285156,-0.9667598605155944,-0.0276125892996788,1.7544723749160769,162.61679077148438,31.1870059967041,138.97364807128906
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray004_se3_log_map.csv,4,0.544681462428326,0.8627298168563069,0.7884606663577942,46.249576568603516,34.30371856689453,-1.037292718887329,-0.0495147369801998,1.754281997680664,157.95709228515625,23.376861572265625,140.41310119628906
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray050_se3_log_map.csv,50,0.547840679581729,0.892805869979087,0.840637608981788,15.484170913696289,2.464212656021118,-1.133258581161499,0.065463051199913,1.689125895500183,149.17514038085938,27.648317337036133,147.79202270507812
/home/zsr/project/diffpose/ours/case/xyl/runs/cma/xyl_xray019_se3_log_map.csv,19,0.5500283421913534,0.852410899831233,0.7798116273354373,46.601139068603516,34.62974548339844,-1.0397286415100098,-0.0584359392523765,1.7483736276626587,157.0094757080078,24.992631912231445,141.39566040039062
